1,2,404,522,551,437,510,1
2,2,404,511,682,480,452,507,2697,3693,996,1
3,2,420,515,491,521,425,494,585,724,604,0
4,2,469,547,564,520,706,469,564,1
5,2,508,531,506,591,457,576,0
6,2,533,602,529,549,598,520,536,626,1
7,2,491,601,843,563,557,1
8,2,517,544,485,544,509,476,490,585,496,938,1
9,2,470,537,479,545,520,526,548,502,567,1
10,2,495,611,504,552,514,0
11,2,523,515,515,598,2
12,2,569,567,611,610,622,0
13,2,548,511,590,546,545,586,767,0
14,2,673,633,573,614,588,582,606,689,597,360,1
15,2,540,607,615,616,561,671,0
16,2,516,522,582,589,560,574,524,581,1
17,2,520,473,555,587,508,503,497,541,1
18,2,496,478,500,536,565,472,547,467,0
19,2,532,702,441,526,501,585,519,526,484,700,1
20,2,550,494,577,547,544,570,1
21,2,588,530,627,579,574,528,584,582,481,0
22,2,548,526,672,624,563,360,360,570,600,1
23,2,552,633,551,608,656,0
24,2,560,602,594,661,512,596,567,1
25,2,576,485,539,616,536,600,636,0
26,2,608,641,606,617,604,2
27,2,555,600,535,615,543,591,547,776,641,637,1
28,2,629,556,603,585,634,517,1
30,2,751,516,536,563,515,564,542,601,487,2
1,1,496,528,470,604,588,494,633,553,474,2
2,1,602,559,511,583,485,0
3,1,507,545,588,594,576,519,498,535,1
4,1,555,554,584,566,511,569,490,0
6,1,622,605,615,597,551,530,609,492,0
7,1,515,627,506,595,526,561,0
8,1,542,545,568,548,612,536,526,555,494,0
9,1,566,547,536,571,2
10,1,443,530,586,539,602,526,512,537,533,730,0
11,1,493,539,535,510,516,554,1
13,1,531,471,453,534,474,559,480,566,538,2
14,1,542,529,498,585,532,582,574,0
15,1,554,534,608,549,581,585,0
16,1,554,580,531,564,567,0
17,1,489,599,508,590,632,627,583,553,598,1
19,1,564,526,547,573,543,545,576,527,528,1
20,1,514,526,535,586,2
21,1,592,578,579,546,530,517,554,502,565,1
22,1,565,621,589,618,580,598,1
23,1,609,503,650,580,545,539,576,516,616,664,0
24,1,543,533,583,583,542,605,1
27,1,547,545,561,536,539,627,556,543,0
30,1,533,567,500,560,564,504,553,0
1,3,612,592,486,539,542,568,585,1
3,3,526,550,617,576,564,564,561,2
4,3,655,545,612,555,565,1
5,3,577,550,677,526,606,578,568,607,1
6,3,666,572,571,652,510,589,525,595,564,2
7,3,567,663,587,554,650,588,545,613,506,1
8,3,490,536,553,523,608,555,527,648,553,1
10,3,566,558,596,549,532,589,605,514,556,2
11,3,567,525,527,539,526,538,546,1
12,3,568,548,552,603,568,615,1
13,3,404,536,707,685,663,703,681,666,675,675,0
14,3,645,558,585,674,635,620,561,1
15,3,712,631,643,620,603,1
16,3,546,633,580,601,622,1
19,3,642,577,592,562,565,627,1
20,3,561,582,652,544,597,520,615,645,548,1
21,3,669,732,671,678,616,590,639,585,586,1
22,3,672,601,642,656,540,632,525,1
24,3,683,645,695,662,670,706,553,1
25,3,593,556,631,542,535,1
26,3,568,586,577,620,585,1
27,3,361,360,590,611,658,598,658,604,619,1
29,3,686,810,712,755,719,737,735,695,1
30,3,638,743,615,643,638,684,1
1,1,764,630,679,627,692,627,0
3,1,667,672,671,654,692,0
4,1,735,672,696,714,753,689,715,618,0
6,1,626,602,609,690,708,595,1
7,1,570,701,570,580,708,0
8,1,666,619,713,654,611,721,685,0
9,1,633,596,668,644,642,0
10,1,654,571,545,598,583,710,608,572,595,664,1
11,1,584,611,623,657,588,701,716,0
12,1,580,637,577,574,624,747,585,568,541,662,0
13,1,673,557,602,658,755,639,782,565,0
14,1,654,695,619,599,607,590,651,633,0
15,1,595,678,663,635,661,595,601,0
16,1,361,433,622,574,587,660,639,608,578,1
18,1,666,641,636,556,571,622,708,595,2
19,1,672,643,596,606,658,623,0
20,1,641,589,596,564,649,606,590,666,616,0
21,1,633,636,596,546,653,536,0
22,1,622,612,569,587,575,641,554,622,618,615,1
23,1,716,789,742,602,676,638,596,604,635,572,0
24,1,651,519,654,503,628,640,574,2
25,1,548,604,719,674,565,1
26,1,570,599,577,628,2
27,1,654,574,609,625,581,612,566,1
28,1,540,622,533,604,560,624,0
